Date,Open,High,Low,Close
2019-11-17 05-PM,8536.73,8557.49,8534.59,8542.05
2019-11-17 04-PM,8529.99,8550,8525.16,8536.73
2019-11-17 03-PM,8521.2,8544.39,8518.3,8529.99
2019-11-17 02-PM,8530.31,8536.26,8511.26,8521.2
2019-11-17 01-PM,8559.67,8573.69,8518,8530.31
2019-11-17 12-PM,8521.26,8574.37,8520,8559.67
2019-11-17 11-AM,8525,8541.83,8517.01,8521.26
2019-11-17 10-AM,8536.33,8547.62,8520,8525
2019-11-17 09-AM,8553.34,8591.83,8504,8536.33
2019-11-17 08-AM,8425.81,8567.18,8350.68,8553.34
2019-11-17 07-AM,8479.23,8479.4,8407,8425.81
2019-11-17 06-AM,8491.01,8491.51,8474,8479.23
2019-11-17 05-AM,8475.36,8491.28,8474.01,8491.01
2019-11-17 04-AM,8482.02,8484.1,8463.64,8475.36
2019-11-17 03-AM,8485.67,8487.6,8472.61,8482.02
2019-11-17 02-AM,8484.8,8499.97,8480,8485.67
2019-11-17 01-AM,8504.65,8516.32,8481.87,8484.8
2019-11-17 12-AM,8491.02,8519.53,8484.88,8504.65
2019-11-16 11-PM,8477.02,8491.2,8471.43,8491.02
2019-11-16 10-PM,8483.38,8492.49,8471.71,8477.02
2019-11-16 09-PM,8455.18,8488.11,8453.6,8483.38
2019-11-16 08-PM,8472.29,8475.55,8453.98,8455.18
2019-11-16 07-PM,8483.57,8487.38,8466.61,8472.29
2019-11-16 06-PM,8477.62,8484,8470.78,8483.57
2019-11-16 05-PM,8494.74,8496.03,8472.38,8477.62
2019-11-16 04-PM,8489.4,8502.95,8481.69,8494.74
2019-11-16 03-PM,8485.41,8502.64,8477.96,8489.4
2019-11-16 02-PM,8488.98,8526.24,8455.86,8485.41
2019-11-16 01-PM,8474.72,8505.34,8470,8488.98
2019-11-16 12-PM,8479.03,8489.99,8458.12,8474.72
2019-11-16 11-AM,8472.83,8480.59,8452.23,8479.03
2019-11-16 10-AM,8499.27,8532.61,8455.71,8472.83
2019-11-16 09-AM,8480.88,8543,8479.23,8499.27
2019-11-16 08-AM,8474.82,8502,8474.51,8480.88
2019-11-16 07-AM,8462.81,8508.53,8461.9,8474.82
2019-11-16 06-AM,8467.72,8478.36,8461.04,8462.81
2019-11-16 05-AM,8470,8475.39,8453.83,8467.72
2019-11-16 04-AM,8451.13,8477.66,8449.55,8470
2019-11-16 03-AM,8458.05,8468.29,8441.64,8451.13
2019-11-16 02-AM,8483.64,8484.74,8435.18,8458.05
2019-11-16 01-AM,8467.96,8490,8461.13,8483.64
2019-11-16 12-AM,8471.73,8480.5,8400,8467.96
2019-11-15 11-PM,8521.01,8532.74,8451.94,8471.73
2019-11-15 10-PM,8462.21,8523.67,8462.21,8521.01
2019-11-15 09-PM,8481,8483.13,8454,8462.21
2019-11-15 08-PM,8485.57,8492.82,8469.34,8481
2019-11-15 07-PM,8497.32,8498.53,8467,8485.57
2019-11-15 06-PM,8479.21,8497.64,8460.17,8497.32
2019-11-15 05-PM,8476.07,8484.99,8455.82,8479.21
2019-11-15 04-PM,8479.88,8483.99,8430.83,8476.07
2019-11-15 03-PM,8463.73,8491.77,8415.6,8479.88
2019-11-15 02-PM,8645.47,8647.24,8400,8463.73
2019-11-15 01-PM,8664.5,8689,8638.08,8645.47
2019-11-15 12-PM,8630.54,8674.27,8626.62,8664.5
2019-11-15 11-AM,8655.79,8669.33,8626.62,8630.54
2019-11-15 10-AM,8623.7,8664.92,8590,8655.79
2019-11-15 09-AM,8654.39,8790,8590,8623.7
2019-11-15 08-AM,8574.77,8660,8569.98,8654.39
2019-11-15 07-AM,8588.01,8592,8562.94,8574.77
2019-11-15 06-AM,8564.64,8610.97,8558.59,8588.01
2019-11-15 05-AM,8557.45,8574.04,8550,8564.64
2019-11-15 04-AM,8558.15,8571.08,8531.61,8557.45
2019-11-15 03-AM,8538.61,8579.99,8517,8558.15
2019-11-15 02-AM,8559.96,8590.06,8526.11,8538.61
2019-11-15 01-AM,8611.98,8627,8526.11,8559.96
2019-11-15 12-AM,8646.68,8659.41,8610.87,8611.98
2019-11-14 11-PM,8663.99,8684.98,8644.74,8646.68
2019-11-14 10-PM,8667.9,8670.14,8653,8663.99
2019-11-14 09-PM,8666.45,8674.07,8658.87,8667.9
2019-11-14 08-PM,8649.02,8673.74,8648.02,8666.45
2019-11-14 07-PM,8642.92,8654.59,8639.01,8649.02
2019-11-14 06-PM,8661.89,8666.17,8630.67,8642.92
2019-11-14 05-PM,8655.38,8670,8655.31,8661.89
2019-11-14 04-PM,8643.57,8664.94,8630.67,8655.38
2019-11-14 03-PM,8669.27,8669.27,8618.71,8643.57
2019-11-14 02-PM,8680.93,8695.78,8658.04,8669.27
2019-11-14 01-PM,8628.99,8706.17,8618.21,8680.93
2019-11-14 12-PM,8636.54,8639.28,8606.01,8628.99
2019-11-14 11-AM,8626.64,8637.56,8595.54,8636.54
2019-11-14 10-AM,8635,8654.34,8620.12,8626.64
2019-11-14 09-AM,8616.33,8651.88,8594.07,8635
2019-11-14 08-AM,8668.36,8668.36,8582.6,8616.33
2019-11-14 07-AM,8695.16,8705,8650.06,8668.36
2019-11-14 06-AM,8704.39,8730,8677.17,8695.16
2019-11-14 05-AM,8687.48,8741.23,8650,8704.39
2019-11-14 04-AM,8759.2,8770.11,8655,8687.48
2019-11-14 03-AM,8747.9,8770.28,8743.75,8759.2
2019-11-14 02-AM,8756.01,8760.06,8735.98,8747.9
2019-11-14 01-AM,8777.91,8789.08,8756,8756.01
2019-11-14 12-AM,8777.12,8800,8770.11,8777.91
2019-11-13 11-PM,8766.48,8795,8763.35,8777.12
2019-11-13 10-PM,8769.99,8770.39,8755.6,8766.48
2019-11-13 09-PM,8763.32,8777.11,8756.39,8769.99
2019-11-13 08-PM,8778.4,8796.16,8755.23,8763.32
2019-11-13 07-PM,8756.69,8784.99,8752.3,8778.4
2019-11-13 06-PM,8769.63,8782,8755.02,8756.69
2019-11-13 05-PM,8764.62,8785,8760.26,8769.63
2019-11-13 04-PM,8751.18,8771.93,8739.05,8764.62
2019-11-13 03-PM,8750.77,8763.08,8738.98,8751.18
2019-11-13 02-PM,8758.36,8781.92,8736,8750.77
2019-11-13 01-PM,8763.69,8764.71,8732,8758.36
2019-11-13 12-PM,8773.07,8803,8751.16,8763.69
2019-11-13 11-AM,8793.72,8794.27,8750.01,8773.07
2019-11-13 10-AM,8777.01,8811.24,8770,8793.72
2019-11-13 09-AM,8779.82,8807,8740.56,8777.01
2019-11-13 08-AM,8744.26,8799.82,8731.46,8779.82
